"q_t","beta_hat_1","beta_hat_2","beta_hat_3","beta_hat_4","EU_hat","ET_hat","beta_hat_se_1","beta_hat_se_2","beta_hat_se_3","beta_hat_se_4","EU_se","ET_se","EU_CI_lower","EU_CI_upper","ET_CI_lower","ET_CI_upper"
54,-2.21637859851098,0.0387272812963424,-3.53270038477135,3.12871405822392,0.511665605941787,53.8906060924415,1.57284985525326,0.188548157495175,1.63547239110268,1.78736980216505,0.0995819796169925,5.03173400732971,0.31648851238328,0.706842699500294,44.0285886582898,63.7526235265931
55,-1.55450057237854,0.0243346351969678,-3.87456242899229,3.48000114546812,0.50913929080609,54.5149183478956,1.39696039614316,0.179836704129074,1.58166812430325,1.8708081118536,0.0960697524892311,7.1303913661021,0.32084603592352,0.69743254568866,40.5396080746601,68.4902286211311
56,-0.977194387048034,0.00503613300473842,-3.91646753972368,3.75591974021323,0.491847689629671,55.9141631222438,1.32840530989688,0.181033329403781,1.57924738175882,1.94131700229523,0.0942942154671417,5.59197243985511,0.307034423363614,0.676660955895728,44.9540985375872,66.8742277069004
57,-0.0490070067192704,-0.0184355574616662,-3.86976874356315,4.1397942689343,0.476333948832525,56.9717284147085,1.17021522706997,0.204321470078238,1.78358320306794,2.00264035801547,0.0960678645641085,7.0733136836304,0.288044394215201,0.664623503449849,43.1082883434385,70.8351684859784
58,-0.656233903822326,-0.0157409683383426,-4.1444380896022,4.8751375916103,0.4645045913063,57.8383394416911,1.60813065746043,0.209432921497169,2.05414437743424,2.23738892116665,0.0970972515559567,6.00403882510221,0.2741974752588,0.654811707353801,46.0706395827106,69.6060393006716
59,0.108457138928272,-0.049067519992207,-4.1965288352203,5.71139697634502,0.441404353341745,58.7522581433195,1.57177374791655,0.218541733474482,2.13205616448022,2.38556056749466,0.0998163458791673,5.52527297557828,0.245767910350184,0.637040796333306,47.9229221064336,69.5815941802054
60,-0.0178616652371049,-0.0490604295152703,-4.17173879187158,5.64932228924802,0.439308045440422,58.7495857113938,1.22637888185179,0.211567572508323,1.90611319137599,2.41705074782237,0.0970262806458696,4.98872920793478,0.249140029820642,0.629476061060202,48.9718561352186,68.527315287569
